fingerprint,duplicate_lines,file_path,start_line,end_line
72436f893101276d8bc8862fd839538f,7,Rubberduck/RubberduckTests/QuickFixes/IgnoreOnceQuickFixTests.cs,446,453
72436f893101276d8bc8862fd839538f,7,Rubberduck/RubberduckTests/QuickFixes/RemoveExplicitCallStatementQuickFixTests.cs,17,24
72436f893101276d8bc8862fd839538f,7,Rubberduck/RubberduckTests/Inspections/ObsoleteCallStatementInspectionTests.cs,94,101
b2934b78203fad6cd7c2318f0529dc69,7,Rubberduck/Rubberduck.Parsing/VBA/DeclarationResolving/DeclarationSymbolsListener.cs,516,525
b2934b78203fad6cd7c2318f0529dc69,7,Rubberduck/Rubberduck.Parsing/VBA/DeclarationResolving/DeclarationSymbolsListener.cs,829,838
2168852db897080525aef2a9b9dd7841,7,Rubberduck/Rubberduck.Parsing/Symbols/SubroutineDeclaration.cs,58,70
2168852db897080525aef2a9b9dd7841,7,Rubberduck/Rubberduck.Parsing/Symbols/FunctionDeclaration.cs,59,71
1e1686afd8485c483a9716decda4f87c,7,Rubberduck/Rubberduck.VBEEditor/ComManagement/TypeLibs/Unmanaged/RDMarshal.cs,367,376
1e1686afd8485c483a9716decda4f87c,7,Rubberduck/Rubberduck.VBEEditor/ComManagement/TypeLibs/Unmanaged/RDMarshal.cs,382,391
bae4de2bea58d354cfcca74b5e34c083,7,Rubberduck/Rubberduck.Parsing/VBA/ModuleState.cs,40,47
bae4de2bea58d354cfcca74b5e34c083,7,Rubberduck/Rubberduck.Parsing/VBA/ModuleState.cs,58,65
3c0dd59b2f42fa6a5c8f1a6c67f87fde,7,Rubberduck/RubberduckTests/SmartIndenter/SpecificSettingTests.cs,104,112
3c0dd59b2f42fa6a5c8f1a6c67f87fde,7,Rubberduck/RubberduckTests/SmartIndenter/SpecificSettingTests.cs,248,256
3c0dd59b2f42fa6a5c8f1a6c67f87fde,7,Rubberduck/RubberduckTests/SmartIndenter/SpecificSettingTests.cs,210,218
3c0dd59b2f42fa6a5c8f1a6c67f87fde,7,Rubberduck/RubberduckTests/SmartIndenter/SpecificSettingTests.cs,401,409
3c0dd59b2f42fa6a5c8f1a6c67f87fde,7,Rubberduck/RubberduckTests/SmartIndenter/SpecificSettingTests.cs,820,828
b150599289a4303685950bb2b0f3cfd6,7,Rubberduck/RubberduckTests/Refactoring/MoveFolders/MoveContainingFolderRefactoringTests.cs,225,233
b150599289a4303685950bb2b0f3cfd6,7,Rubberduck/RubberduckTests/Refactoring/MoveFolders/MoveContainingFolderRefactoringTests.cs,349,357
aaabbaf744ec3af7beadaf9079f72076,7,Rubberduck/RubberduckTests/Inspections/UnreachableCase/UnreachableCaseInspectionTests.cs,430,437
aaabbaf744ec3af7beadaf9079f72076,7,Rubberduck/RubberduckTests/Inspections/UnreachableCase/UnreachableCaseInspectionTests.cs,457,464
aaabbaf744ec3af7beadaf9079f72076,7,Rubberduck/RubberduckTests/Inspections/UnreachableCase/UnreachableCaseInspectionTests.cs,1544,1551
aaabbaf744ec3af7beadaf9079f72076,7,Rubberduck/RubberduckTests/Inspections/UnreachableCase/UnreachableCaseInspectionTests.cs,2373,2379
8972b381f7607d131f01fd9d78275974,7,Rubberduck/Rubberduck.Parsing/VBA/DeclarationResolving/DeclarationSymbolsListener.cs,425,431
8972b381f7607d131f01fd9d78275974,7,Rubberduck/Rubberduck.Parsing/VBA/DeclarationResolving/DeclarationSymbolsListener.cs,390,396
8972b381f7607d131f01fd9d78275974,7,Rubberduck/Rubberduck.Parsing/VBA/DeclarationResolving/DeclarationSymbolsListener.cs,682,688
8972b381f7607d131f01fd9d78275974,7,Rubberduck/Rubberduck.Parsing/VBA/DeclarationResolving/DeclarationSymbolsListener.cs,713,719
afe53754e32a76d9af4c39fd40ccd697,7,Rubberduck/RubberduckTests/Rewriter/RewriteManagerTests.cs,184,193
afe53754e32a76d9af4c39fd40ccd697,7,Rubberduck/RubberduckTests/Rewriter/RewriteManagerTests.cs,272,281
045faa07595ac462acc9ba8fa84a2d5b,7,Rubberduck/RubberduckTests/CodeBuilderTests.cs,553,559
045faa07595ac462acc9ba8fa84a2d5b,7,Rubberduck/RubberduckTests/CodeBuilderTests.cs,199,207
5c35f217123ac58c3e5a0539638924bb,7,Rubberduck/RubberduckTests/QuickFixes/ExpandDefaultMemberQuickFixTests.cs,609,616
5c35f217123ac58c3e5a0539638924bb,7,Rubberduck/RubberduckTests/Inspections/SuspiciousLetAssignmentInspectionTests.cs,25,32
5c35f217123ac58c3e5a0539638924bb,7,Rubberduck/RubberduckTests/Inspections/SuspiciousLetAssignmentInspectionTests.cs,79,86
5c35f217123ac58c3e5a0539638924bb,7,Rubberduck/RubberduckTests/Inspections/SuspiciousLetAssignmentInspectionTests.cs,147,154
8c520186288f4e56f52366b62acb1034,7,Rubberduck/Rubberduck.Parsing/Symbols/Declaration.cs,51,57
8c520186288f4e56f52366b62acb1034,7,Rubberduck/Rubberduck.Parsing/VBA/DeclarationResolving/DeclarationSymbolsListener.cs,280,286
f575fa5e625b41d75586c0a9780fed9a,7,Rubberduck/RubberduckTests/Refactoring/PromoteToParameterTests.cs,352,360
f575fa5e625b41d75586c0a9780fed9a,7,Rubberduck/RubberduckTests/Refactoring/PromoteToParameterTests.cs,423,431
fcba5896783da1c401c9db7ff68035e0,7,Rubberduck/RubberduckTests/Binding/MemberAccessTypeBindingTests.cs,56,70
fcba5896783da1c401c9db7ff68035e0,7,Rubberduck/RubberduckTests/Binding/SimpleNameDefaultBindingTests.cs,128,142
bd8227828399ad4a8a77a50ef6a89237,7,Rubberduck/RubberduckTests/SmartIndenter/EndOfLineCommentTests.cs,257,264
bd8227828399ad4a8a77a50ef6a89237,7,Rubberduck/RubberduckTests/SmartIndenter/EndOfLineCommentTests.cs,114,121
bd8227828399ad4a8a77a50ef6a89237,7,Rubberduck/RubberduckTests/SmartIndenter/EndOfLineCommentTests.cs,142,149
bd8227828399ad4a8a77a50ef6a89237,7,Rubberduck/RubberduckTests/SmartIndenter/EndOfLineCommentTests.cs,198,205
bd8227828399ad4a8a77a50ef6a89237,7,Rubberduck/RubberduckTests/SmartIndenter/EndOfLineCommentTests.cs,227,234
75212b27800502e52800f204f0f428e0,7,Rubberduck/RubberduckTests/Annotations/AnnotationResolutionTests.cs,501,510
75212b27800502e52800f204f0f428e0,7,Rubberduck/RubberduckTests/Annotations/AnnotationResolutionTests.cs,547,556
db2a619fad21022cc064835fa20e543e,7,Rubberduck/RubberduckTests/Grammar/VBAParserTests.cs,990,999
db2a619fad21022cc064835fa20e543e,7,Rubberduck/RubberduckTests/Grammar/VBAParserTests.cs,1243,1252
7a1c347362533098361cb7b5ee6c9e48,7,Rubberduck/RubberduckTests/Refactoring/DeleteDeclarations/DeleteModuleElements/DeleteDeclarationsModuleVariablesAndConstantsTests.cs,196,205
7a1c347362533098361cb7b5ee6c9e48,7,Rubberduck/RubberduckTests/Refactoring/DeleteDeclarations/DeleteModuleElements/DeleteDeclarationsModuleVariablesAndConstantsTests.cs,229,238
1a8f4c1972b2a2ad4232738e49ba15eb,7,Rubberduck/RubberduckTests/Refactoring/MoveFolders/MoveContainingFolderRefactoringTests.cs,35,44
1a8f4c1972b2a2ad4232738e49ba15eb,7,Rubberduck/RubberduckTests/Refactoring/MoveFolders/MoveContainingFolderRefactoringTests.cs,192,201
d6566e0047a7dfa2d45b577745e904c7,7,Rubberduck/RubberduckTests/QuickFixes/RemoveUnusedDeclarationQuickFixTests.cs,267,274
d6566e0047a7dfa2d45b577745e904c7,7,Rubberduck/RubberduckTests/QuickFixes/RemoveUnusedDeclarationQuickFixTests.cs,293,300
b9f4c2c79cf2661588cd654d9b397492,7,Rubberduck/RubberduckTests/QuickFixes/RestoreErrorHandlingQuickFixTests.cs,104,110
b9f4c2c79cf2661588cd654d9b397492,7,Rubberduck/RubberduckTests/QuickFixes/RestoreErrorHandlingQuickFixTests.cs,138,144
f9074b83dcfee637e84af17a16999a2c,7,Rubberduck/Rubberduck.Parsing/Binding/Bindings/BindingContextBase.cs,20,26
f9074b83dcfee637e84af17a16999a2c,7,Rubberduck/Rubberduck.Parsing/Binding/DefaultBindingContext.cs,26,32
a74b424a156b0f4d41ca093b1f63276b,7,Rubberduck/RubberduckTests/Refactoring/ExtractMethod/ExtractMethodModelTests.cs,213,219
a74b424a156b0f4d41ca093b1f63276b,7,Rubberduck/RubberduckTests/Refactoring/ExtractMethod/ExtractMethodModelTests.cs,240,246
5f9ff1b6c62151b072ef23b8d3098363,7,Rubberduck/RubberduckTests/Inspections/ProcedureShouldBeFunctionInspectionTests.cs,249,256
5f9ff1b6c62151b072ef23b8d3098363,7,Rubberduck/RubberduckTests/Inspections/ParameterCanBeByValInspectionTests.cs,841,849
66664e7fb184eecd59672b359e45e322,7,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,4836,4849
66664e7fb184eecd59672b359e45e322,7,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,4906,4919
66664e7fb184eecd59672b359e45e322,7,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,4976,4989
66664e7fb184eecd59672b359e45e322,7,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,4790,4803
66664e7fb184eecd59672b359e45e322,7,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,5054,5067
66664e7fb184eecd59672b359e45e322,7,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,5284,5297
66664e7fb184eecd59672b359e45e322,7,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,5079,5092
a37b901bb4415526eca678a5729a70f2,7,Rubberduck/RubberduckTests/Inspections/UseOfUnboundBangNotationInspectionTests.cs,102,109
a37b901bb4415526eca678a5729a70f2,7,Rubberduck/RubberduckTests/Inspections/UseOfBangNotationInspectionTests.cs,94,101
bcd5140593d73e87b8213208d0fcab49,7,Rubberduck/Rubberduck.Refactorings/Common/ParseTreeValue/LetCoerce.cs,102,108
bcd5140593d73e87b8213208d0fcab49,7,Rubberduck/Rubberduck.Refactorings/Common/ParseTreeValue/LetCoerce.cs,130,136
0380d8f099bd44b7ced8a226251e03fe,7,Rubberduck/RubberduckTests/Refactoring/ImplementInterface/ImplementInterfaceRefactoringActionTests.cs,165,173
0380d8f099bd44b7ced8a226251e03fe,7,Rubberduck/RubberduckTests/Refactoring/ImplementInterface/ImplementInterfaceRefactoringActionTests.cs,189,197
0380d8f099bd44b7ced8a226251e03fe,7,Rubberduck/RubberduckTests/Refactoring/ImplementInterface/ImplementInterfaceRefactoringActionTests.cs,213,221
67bf7aef7e05a7fb7996d4e63c2bce2e,7,Rubberduck/RubberduckTests/Binding/SimpleNameTypeBindingTests.cs,29,42
67bf7aef7e05a7fb7996d4e63c2bce2e,7,Rubberduck/RubberduckTests/Binding/SimpleNameTypeBindingTests.cs,78,92
a821b5ac086943bec0a552c36e15605e,7,Rubberduck/RubberduckTests/Rewriter/ConstantRewriterInfoFinderTests.cs,368,377
a821b5ac086943bec0a552c36e15605e,7,Rubberduck/RubberduckTests/Rewriter/ConstantRewriterInfoFinderTests.cs,394,403
66d21f07f01d8ba6955bf9b0af2a11cf,7,Rubberduck/RubberduckTests/Inspections/ImplicitContainingWorkbookReferenceInspectionTests.cs,73,79
66d21f07f01d8ba6955bf9b0af2a11cf,7,Rubberduck/RubberduckTests/Inspections/ImplicitActiveWorkbookReferenceInspectionTests.cs,116,122
8f473af0a319eee3c29eaa5c47792e24,7,Rubberduck/RubberduckTests/Refactoring/ReorderParametersTests.cs,884,893
8f473af0a319eee3c29eaa5c47792e24,7,Rubberduck/RubberduckTests/Refactoring/ReorderParametersTests.cs,925,934
8f473af0a319eee3c29eaa5c47792e24,7,Rubberduck/RubberduckTests/Refactoring/ReorderParametersTests.cs,971,980
30fa514b70302ebecf0a79673becb81e,7,Rubberduck/RubberduckTests/Inspections/MissingModuleAnnotationInspectionTests.cs,181,190
30fa514b70302ebecf0a79673becb81e,7,Rubberduck/RubberduckTests/Inspections/MissingModuleAnnotationInspectionTests.cs,209,218
30fa514b70302ebecf0a79673becb81e,7,Rubberduck/RubberduckTests/Inspections/MissingModuleAnnotationInspectionTests.cs,265,274
30fa514b70302ebecf0a79673becb81e,7,Rubberduck/RubberduckTests/Inspections/MissingModuleAnnotationInspectionTests.cs,321,330
30fa514b70302ebecf0a79673becb81e,7,Rubberduck/RubberduckTests/Inspections/MissingModuleAnnotationInspectionTests.cs,405,414
3b3ab0cc7fc3a00870c35ff8ce881fbc,8,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,1362,1373
3b3ab0cc7fc3a00870c35ff8ce881fbc,8,Rubberduck/RubberduckTests/Refactoring/ReorderParametersTests.cs,1064,1075
17c0a98a5e36d601420bc52243eb4789,8,Rubberduck/RubberduckTests/Inspections/EmptyIfBlockInspectionTests.cs,49,56
17c0a98a5e36d601420bc52243eb4789,8,Rubberduck/RubberduckTests/Inspections/EmptyElseBlockInspectionTests.cs,135,142
888eb90ff787d70693b3897a8311d72d,8,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,1556,1568
888eb90ff787d70693b3897a8311d72d,8,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,1509,1521
5d5f32c554ca1c253e725f7dd9c7221e,8,Rubberduck/RubberduckTests/QuickFixes/RemoveAttributeQuickFixTests.cs,36,44
5d5f32c554ca1c253e725f7dd9c7221e,8,Rubberduck/RubberduckTests/QuickFixes/AdjustAttributeValuesQuickFixTests.cs,38,46
989b892ce0c027665b7212818b900582,8,Rubberduck/RubberduckTests/Refactoring/ImplicitTypeToExplicit/ImplicitTypeToExplicitRefactoringActionVariableTests.cs,455,462
989b892ce0c027665b7212818b900582,8,Rubberduck/RubberduckTests/Refactoring/ImplicitTypeToExplicit/ImplicitTypeToExplicitRefactoringActionVariableTests.cs,426,433
989b892ce0c027665b7212818b900582,8,Rubberduck/RubberduckTests/Refactoring/ImplicitTypeToExplicit/ImplicitTypeToExplicitRefactoringActionVariableTests.cs,398,405
989b892ce0c027665b7212818b900582,8,Rubberduck/RubberduckTests/Refactoring/ImplicitTypeToExplicit/ImplicitTypeToExplicitRefactoringActionVariableTests.cs,371,378
455c377b2a18a16eb8dcddde7e8d9d5a,8,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,3573,3588
455c377b2a18a16eb8dcddde7e8d9d5a,8,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,3598,3613
94b237b652906262e455d7704cb88bca,8,Rubberduck/RubberduckTests/Preprocessing/CompilationArgumentsCacheTests.cs,153,162
94b237b652906262e455d7704cb88bca,8,Rubberduck/RubberduckTests/Preprocessing/CompilationArgumentsCacheTests.cs,108,117
f82c5f32327dd3216afc7689dea28bd6,8,Rubberduck/RubberduckTests/ParserState/ParserStateTests.cs,177,194
f82c5f32327dd3216afc7689dea28bd6,8,Rubberduck/RubberduckTests/ParserState/ParserStateTests.cs,66,83
62ae5bc893bd22762e2810b7b64e4da7,8,Rubberduck/RubberduckTests/Refactoring/DeleteDeclarations/DeleteProcedureScopeElements/DeleteDeclarationsLocalsWithLabelsTests.cs,193,203
62ae5bc893bd22762e2810b7b64e4da7,8,Rubberduck/RubberduckTests/Refactoring/DeleteDeclarations/DeleteProcedureScopeElements/DeleteDeclarationsLabelsTests.cs,83,93
08ae9af441eefa30d3af8b48062b7509,8,Rubberduck/RubberduckTests/Grammar/SelectionExtensionsTests.cs,736,751
08ae9af441eefa30d3af8b48062b7509,8,Rubberduck/RubberduckTests/Grammar/SelectionExtensionsTests.cs,683,700
2a15ca2bfde22d848a19fa1b415abbfa,8,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,4216,4224
2a15ca2bfde22d848a19fa1b415abbfa,8,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,3692,3700
2a15ca2bfde22d848a19fa1b415abbfa,8,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,3184,3192
2a15ca2bfde22d848a19fa1b415abbfa,8,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,3144,3152
95ff5c76acabfd00bd851a8a82794bf8,8,Rubberduck/RubberduckTests/Refactoring/Rename/RenameTests.cs,744,753
95ff5c76acabfd00bd851a8a82794bf8,8,Rubberduck/RubberduckTests/Refactoring/Rename/RenameTests.cs,705,714
a1019a3414673f6d5a6771c29050cc46,8,Rubberduck/Rubberduck.Core/Common/ExportFormatter.cs,335,342
a1019a3414673f6d5a6771c29050cc46,8,Rubberduck/Rubberduck.Core/Common/ExportFormatter.cs,311,318
29aadd7c3e56c5f4a196f23a66c284cb,8,Rubberduck/RubberduckTests/VBEditor/Utility/SelectionServiceTests.cs,323,334
29aadd7c3e56c5f4a196f23a66c284cb,8,Rubberduck/RubberduckTests/VBEditor/Utility/SelectionServiceTests.cs,288,299
29aadd7c3e56c5f4a196f23a66c284cb,8,Rubberduck/RubberduckTests/VBEditor/Utility/SelectionServiceTests.cs,254,265
41e47b8508457a1582e6c349b353d1ed,8,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,2500,2514
41e47b8508457a1582e6c349b353d1ed,8,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,2319,2333
41e47b8508457a1582e6c349b353d1ed,8,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,2181,2195
41e47b8508457a1582e6c349b353d1ed,8,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,2139,2153
41e47b8508457a1582e6c349b353d1ed,8,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,2076,2090
41e47b8508457a1582e6c349b353d1ed,8,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,2055,2069
b61adeeb13e60123afd937adf1aeb8f4,8,Rubberduck/RubberduckTests/Symbols/DeclarationFinderTests.cs,1374,1384
b61adeeb13e60123afd937adf1aeb8f4,8,Rubberduck/RubberduckTests/Symbols/DeclarationFinderTests.cs,1052,1062
b61adeeb13e60123afd937adf1aeb8f4,8,Rubberduck/RubberduckTests/Symbols/DeclarationFinderTests.cs,999,1009
2ba1c9e868b1fbcfaec71c410e3d6edf,8,Rubberduck/RubberduckTests/CodeExplorer/MockedCodeExplorer.cs,435,443
2ba1c9e868b1fbcfaec71c410e3d6edf,8,Rubberduck/RubberduckTests/CodeExplorer/MockedCodeExplorer.cs,387,395
ce3805dd7749fb0e95f7f65a0ae986bb,8,Rubberduck/RubberduckTests/Refactoring/MoveFolders/MoveFolderRefactoringActionTests.cs,41,50
ce3805dd7749fb0e95f7f65a0ae986bb,8,Rubberduck/RubberduckTests/Refactoring/MoveToFolder/MoveToFolderRefactoringActionTests.cs,140,149
a795ba3de188cf9ae75d7bb9a92aa44b,8,Rubberduck/RubberduckTests/Inspections/UnreachableCase/UnreachableCaseInspectionTests.cs,833,840
a795ba3de188cf9ae75d7bb9a92aa44b,8,Rubberduck/RubberduckTests/Inspections/UnreachableCase/UnreachableCaseInspectionTests.cs,759,766
92ca00108438d2bbb642f5eddb12fdee,8,Rubberduck/Rubberduck.Main/Root/RubberduckViewModelPropertiesInspector.cs,23,40
92ca00108438d2bbb642f5eddb12fdee,8,Rubberduck/Rubberduck.Main/Root/RubberduckInstanceProviderPropertiesInspector.cs,19,36
ff309075ce2964d70911dd17833f63c8,8,Rubberduck/RubberduckTests/Preprocessing/CompilationArgumentsCacheTests.cs,384,393
ff309075ce2964d70911dd17833f63c8,8,Rubberduck/RubberduckTests/Preprocessing/CompilationArgumentsCacheTests.cs,312,321
ff309075ce2964d70911dd17833f63c8,8,Rubberduck/RubberduckTests/Preprocessing/CompilationArgumentsCacheTests.cs,288,297
ba75b7d639b0b4ba88d6e1fc3ebe2664,8,Rubberduck/RubberduckTests/Refactoring/Rename/RenameTests.cs,2333,2342
ba75b7d639b0b4ba88d6e1fc3ebe2664,8,Rubberduck/RubberduckTests/Refactoring/Rename/RenameTests.cs,2305,2314
ba75b7d639b0b4ba88d6e1fc3ebe2664,8,Rubberduck/RubberduckTests/Refactoring/Rename/RenameTests.cs,2272,2281
267003feff6cabd13d03858c629c8384,8,Rubberduck/Rubberduck.Refactorings/Common/ParseTreeValue/LetCoerce.cs,91,98
267003feff6cabd13d03858c629c8384,8,Rubberduck/Rubberduck.Refactorings/Common/ParseTreeValue/LetCoerce.cs,77,84
267003feff6cabd13d03858c629c8384,8,Rubberduck/Rubberduck.Refactorings/Common/ParseTreeValue/LetCoerce.cs,63,70
9015f80041c010b518b43891ac74de6b,8,Rubberduck/RubberduckTests/Refactoring/ImplicitTypeToExplicit/ImplicitTypeToExplicitRefactoringActionVariableTests.cs,1096,1107
9015f80041c010b518b43891ac74de6b,8,Rubberduck/RubberduckTests/Refactoring/ImplicitTypeToExplicit/ImplicitTypeToExplicitRefactoringActionVariableTests.cs,1038,1049
9015f80041c010b518b43891ac74de6b,8,Rubberduck/RubberduckTests/Refactoring/ImplicitTypeToExplicit/ImplicitTypeToExplicitRefactoringActionVariableTests.cs,606,618
9015f80041c010b518b43891ac74de6b,8,Rubberduck/RubberduckTests/Refactoring/ImplicitTypeToExplicit/ImplicitTypeToExplicitRefactoringActionVariableTests.cs,237,248
9015f80041c010b518b43891ac74de6b,8,Rubberduck/RubberduckTests/Refactoring/ImplicitTypeToExplicit/ImplicitTypeToExplicitRefactoringActionVariableTests.cs,184,195
9015f80041c010b518b43891ac74de6b,8,Rubberduck/RubberduckTests/Refactoring/ImplicitTypeToExplicit/ImplicitTypeToExplicitRefactoringActionVariableTests.cs,159,170
4e60117f8e49c78346e1466dd6b50467,8,Rubberduck/RubberduckTests/Refactoring/ExtractInterface/ExtractInterfaceTests.cs,196,204
4e60117f8e49c78346e1466dd6b50467,8,Rubberduck/RubberduckTests/Refactoring/ExtractInterface/ExtractInterfaceTests.cs,44,52
4d479d1272a4ac771a68320150cbd51f,8,Rubberduck/RubberduckTests/Inspections/VariableNotAssignedInspectionTests.cs,42,52
4d479d1272a4ac771a68320150cbd51f,8,Rubberduck/RubberduckTests/Inspections/VariableNotUsedInspectionTests.cs,41,51
4d7fa74d9582067b60d3428b6d0811cf,8,Rubberduck/RubberduckTests/Rewriter/MemberAttributeRecovererTests.cs,195,203
4d7fa74d9582067b60d3428b6d0811cf,8,Rubberduck/RubberduckTests/Rewriter/MemberAttributeRecovererTests.cs,114,122
4d7fa74d9582067b60d3428b6d0811cf,8,Rubberduck/RubberduckTests/Rewriter/MemberAttributeRecovererTests.cs,81,89
4d7fa74d9582067b60d3428b6d0811cf,8,Rubberduck/RubberduckTests/Rewriter/MemberAttributeRecovererTests.cs,70,78
4d7fa74d9582067b60d3428b6d0811cf,8,Rubberduck/RubberduckTests/Rewriter/MemberAttributeRecovererTests.cs,35,43
4d7fa74d9582067b60d3428b6d0811cf,8,Rubberduck/RubberduckTests/Rewriter/MemberAttributeRecovererTests.cs,24,32
4d7fa74d9582067b60d3428b6d0811cf,8,Rubberduck/RubberduckTests/Rewriter/MemberAttributeRecovererTests.cs,206,214
376884db44d77b4fc825cdbb4b5e273e,8,Rubberduck/RubberduckTests/CodeBuilderTests.cs,424,433
376884db44d77b4fc825cdbb4b5e273e,8,Rubberduck/RubberduckTests/CodeBuilderTests.cs,364,373
521212bf9f60bf4a6f61e9a76ae1da03,8,Rubberduck/Rubberduck.VBEditor.VBA/SafeComWrappers/VB/VBProject.cs,206,220
521212bf9f60bf4a6f61e9a76ae1da03,8,Rubberduck/Rubberduck.VBEditor.VB6/SafeComWrappers/VB/VBProject.cs,200,214
76756ec6b0076fd6d6e4bcc4a6cc48a2,8,Rubberduck/Rubberduck.Parsing/Symbols/FunctionDeclaration.cs,48,55
76756ec6b0076fd6d6e4bcc4a6cc48a2,8,Rubberduck/Rubberduck.Parsing/Symbols/PropertyGetDeclaration.cs,48,55
76756ec6b0076fd6d6e4bcc4a6cc48a2,8,Rubberduck/Rubberduck.Parsing/Symbols/EventDeclaration.cs,53,60
8459e9d50ffff21c5e8e1ffb2db6ff2a,8,Rubberduck/RubberduckTests/Symbols/DeclarationFinderTests.cs,1496,1507
8459e9d50ffff21c5e8e1ffb2db6ff2a,8,Rubberduck/RubberduckTests/Symbols/DeclarationFinderTests.cs,1456,1467
8459e9d50ffff21c5e8e1ffb2db6ff2a,8,Rubberduck/RubberduckTests/Symbols/DeclarationFinderTests.cs,1416,1427
ce3705c036e163b223e6f95bfbc53f0b,8,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,555,566
ce3705c036e163b223e6f95bfbc53f0b,8,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,522,533
5b6eee2d2c07fcc20ebc18afe31a7066,8,Rubberduck/RubberduckTests/Inspections/MemberNotOnInterfaceInspectionTests.cs,375,386
5b6eee2d2c07fcc20ebc18afe31a7066,8,Rubberduck/RubberduckTests/Inspections/MemberNotOnInterfaceInspectionTests.cs,335,346
5b6eee2d2c07fcc20ebc18afe31a7066,8,Rubberduck/RubberduckTests/Inspections/MemberNotOnInterfaceInspectionTests.cs,315,326
d4553e5720ae5abca628c2603acf84a0,8,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/BoundExpressionVisitor.cs,391,398
d4553e5720ae5abca628c2603acf84a0,8,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/BoundExpressionVisitor.cs,360,367
d4553e5720ae5abca628c2603acf84a0,8,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/BoundExpressionVisitor.cs,330,337
87ca3aea64a715ec22e977b1946fba18,8,Rubberduck/Rubberduck.Core/UI/Command/Refactorings/Notifiers/ImplementInterfaceFailedNotifier.cs,24,31
87ca3aea64a715ec22e977b1946fba18,8,Rubberduck/Rubberduck.Core/UI/Command/Refactorings/Notifiers/ExtractInterfaceFailedNotifier.cs,20,27
226e1f95d275dedea716314bcf55422d,8,Rubberduck/RubberduckTests/Inspections/FunctionReturnValueAlwaysDiscardedInspectionTests.cs,196,204
226e1f95d275dedea716314bcf55422d,8,Rubberduck/RubberduckTests/Inspections/FunctionReturnValueDiscardedInspectionTests.cs,138,146
dac6d9c5f8de793784adac1696765ff4,8,Rubberduck/RubberduckTests/Refactoring/MoveFolders/MoveContainingFolderRefactoringTests.cs,26,34
dac6d9c5f8de793784adac1696765ff4,8,Rubberduck/RubberduckTests/Refactoring/MoveFolders/MoveFolderRefactoringActionTests.cs,24,32
b78966c53122e1e492c5fb1f153dd01d,8,Rubberduck/RubberduckTests/CodeExplorer/CodeExplorerComparerTests.cs,343,354
b78966c53122e1e492c5fb1f153dd01d,8,Rubberduck/RubberduckTests/CodeExplorer/CodeExplorerComparerTests.cs,320,331
b78966c53122e1e492c5fb1f153dd01d,8,Rubberduck/RubberduckTests/CodeExplorer/CodeExplorerComparerTests.cs,298,309
3a4329fb2bfca0961ec78c892d8eed51,8,Rubberduck/RubberduckTests/Annotations/AnnotationResolutionTests.cs,528,542
3a4329fb2bfca0961ec78c892d8eed51,8,Rubberduck/RubberduckTests/Annotations/AnnotationResolutionTests.cs,505,519
cd96f30a5dfb34043c379f917ae8acad,8,Rubberduck/RubberduckTests/Inspections/MissingModuleAnnotationInspectionTests.cs,63,73
cd96f30a5dfb34043c379f917ae8acad,8,Rubberduck/RubberduckTests/Inspections/MissingMemberAnnotationInspectionTests.cs,62,72
2bc0fea26be425be7e5941ea80db6508,8,Rubberduck/RubberduckTests/Binding/SimpleNameProcedurePointerBindingTests.cs,48,62
2bc0fea26be425be7e5941ea80db6508,8,Rubberduck/RubberduckTests/Binding/SimpleNameTypeBindingTests.cs,49,63
